grades 9-10	Stories	The Metamorphosis	Kafka, Franz Translated by Stanley Corngold	9780553213690	Bantam	Random House	$5.95	A harrowing—though absurdly comic—meditation on human feelings of inadequecy, guilt, and isolation, The Metamorphosis has taken its place as one of the most influential works of 20th century fiction.  A great adoption for literature course.  A Common Core Exemplar.	
grades 9-10	Stories	The Odyssey	Homer	9780140268867	Penguin Classics	Penguin 	$18.00	"The Hero's Journey" is both thematically and stylistically established in Homer's classic.	
grades 9-10	Stories	Things Fall Apart	Achebe, Chinua	9780385474542	Anchor	Random House	$11.95	Achebe’s classic tells intertwining stories centering around Okonkwo, a "strong man" of an Ibo village in Nigeria. It’s the most illuminating look we have to the modern African experience as seen from within and ideal for students to examine cultural perspectives. A Common Core Exemplar.	
grades 9-10	Stories	To Kill A Mockingbird	Lee, Harper	9780061130243	HarperCollins	HarperCollins	14.99	A gripping, heart-wrenching, and wholly remarkable tale of coming-of-age in a South poisoned by virulent prejudice, it views a world of great beauty and savage inequities through the eyes of a young girl, as her father -- a crusading local lawyer -- risks everything to defend a black man unjustly accused of a terrible crime.	
grades 9-10	Stories	Unwind	Neal Shusterman	9781416912057	Simon & Schuster	Simon & Schuster	 $ 9.99 	With breathtaking suspense, this book follows three teens in a future America running away from their “unwinding,” the socially accepted practice of transplanting all the organs in an unwanted child’s body to various recipients. As their paths intersect and lives hang in the balance, Shusterman examines serious moral issues: conscience, religion, free will, the rule of law, trust, and hope.	2009
grades 9-10	Stories	Wuthering Heights	BRONTE, EMILY	9780553212587		Random House	$4.95 	A brooding tale of a love that is stronger than death, it is also a fierce vision of metaphysical passion, in which heaven and hell, nature and society, are powerfully juxtaposed. Unique, mystical, with a timeless appeal, it has become a classic of English literature.  	
grades 9-10		A Few Seconds of Radiant Filmstrip	Kevin Brockmeier	9780307908988	Knopf Group	Random House	$24.00	At twelve, Kevin is ready to become a different person--not the boy he has always been, living in an otherland of sparkling daydreams and imaginary catastrophes, but someone else altogether. Brockmeier recalls the most difficult year of his life, with all its mistakes, triumphs, sadnesses, and joys: a tale about how hard it is to grow up and how childhood shapes the adults we become.	
grades 9-12	Informational Text	Silent Spring	Carson, Rachel	9780618249060	Houghton Mifflin Harcourt	Houghton Mifflin Harcourt	$14.95	Instrumental in launching the environmental movement in 1962, Silent Spring alerted a large audience to the environmental and human dangers of indiscriminate use of pesticides, spurring revolutionary changes in the laws affecting our air, land, and water. Includes a new introduction by Carson and activist Terry Tempest Williams, and a new afterword by acclaimed Carson biographer Linda Lear, who tells the story of Carson’s courageous defense of her truths in the face of ruthless assault from the chemical industry following publication.
grades 9-12	Stories	Apollo 13	Kluger, Jeffrey	9780618619580	Houghton Mifflin Harcourt	Houghton Mifflin Harcourt	$14.95	The story of America's fifth mission to the moon that nearly ended in catastrophe in April 1970 is a timeless tribute to the enduring American spirit and heroism. The narrative shifts from the spacecraft to Mission Control, from engineers searching desperately for a way to fix the ship to family hoping for their loved ones' safe return. Includes never-before-seen photographs and a new preface about America's space exploration.	
grades 9-12	Stories	Flowers for Algernon	Keyes, Daniel	9780156030083	Houghton Mifflin Harcourt	Houghton Mifflin Harcourt	$8.95	Beloved, classic story of a mentally challenged man whose experimental quest for intelligence mirrors that of Algernon, an extraordinary lab mouse. In poignant diary entries, Charlie tells how a brain operation increases his IQ -- turning him into a genius -- and changes his life, but also introduces him to heartache. 	
grades 9-12	Stories	Heart Is a Lonely Hunter	McCullers, Carson	9780618526413	Houghton Mifflin Harcourt	Houghton Mifflin Harcourt	$13.95	With its profound sense of moral and spiritual isolation that underlies the human condition, compassionate glimpses into its characters' inner lives, and with a deft sense for racial tensions in the South, McCullers spins a haunting, unforgettable story that gives voice to the rejected, the forgotten, the mistreated, and gives voice to the quiet, intensely personal search for beauty. Discussion guide available. 	
grades 9-12	Stories	Night	Wiesel, Elie	9780374534752	Farrar, Straus and Giroux	Macmillan	$9.95	Born in Sighet, Transylvania, Elie Wiesel was a teenager when he and his family were taken from their home in 1944 and deported to the Auschwitz concentration camp, and then to Buchenwald. Night is the terrifying record of Elie Wiesel’s memories of the death of his family, the death of his own innocence, and his despair as a deeply observant Jew confronting the absolute evil of man. This new translation by his wife and most frequent translator, Marion Wiesel, corrects important details and presents the most accurate rendering in English of Elie Wiesel’s seminal work.	
grades 9-12	Stories	The Hobbit	Tolkien, J.R.R.	9780547928227	Houghton Mifflin Harcourt	Houghton Mifflin Harcourt	$13.95	Set in the imaginary world of Middle-earth, at once a classic myth and a modern fairy tale, The Hobbit tells of Bilbo Baggins's grand adventure to the Lonely Mountain with a band of dwarves to reclaim their treasure from the dragon Smaug. Educator's Guide available.	
grades 9-12	Stories	Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl	Egan, Timothy	9780618773473	Houghton Mifflin Harcourt	Houghton Mifflin Harcourt	$14.95	The dust storms that terrorized the High Plains during the Depression were like nothing ever seen before or since. Egan’s historical reportage follows a dozen families and their communities through the rise and fall of the region,  tells of their desperate attempts to carry on through blinding black dust blizzards, crop failure, and the death of loved ones. Brilliantly capturing the terrifying drama of catastrophe, Egan does equal justice to the human characters who become his heroes, and, in an era that promises ever-greater natural disasters, creates a powerful cautionary tale about the dangers of trifling with nature.	
